doy.dayfract,datetime [UTC],Location,Transect,SZA,Lat,Lon,temp1 [C],temp2 [C],temp3 [C],temp4 [C],h1 [%],h2 [%],Incoming at 750nm [W m-2nm-1sr-1],Reflected 750 [W m-2nm-1sr-1],Reflected 760 [W m-2nm-1sr-1],Reflected 687 [W m-2nm-1sr-1],Reflectance 750 [-],Reflectance 760 [-],E_stability [%],sat value L,sat value E,sat value E2,Dynamic range E [%],Dynamic range L [%],OptEfluo [%],OptLfluo [%],Cloud Index [%],SIF_A_ifld [mW m-2nm-1sr-1],SIF_B_ifld [mW m-2nm-1sr-1],Incoming at 750nm Full [W m-2nm-1sr-1],Reflected 750nm full [W m-2nm-1sr-1],PAR [W m-2],LPAR,E_stability full [%],sat value L full,sat value E full,sat value E2 full,Dynamic range E full [%],Dynamic range L full [%],OptEfull,OptLfull,Cloud Index full [%],SSHIFT [nm],NDVI,PRI,MTCI,SR,EVI,REP,TCARI,REDCl,mCRI
178.5576273,27-06-19 13:22,1,12,34.31174406,50.8671,6.4524,20.07,29.37,25.7,43.5,50.6,20.3,0.325522235,0.113364694,0.113293914,0.041702953,0.354668082,0.367671316,0.081510216,0,0,0,79.957,78.983,1.399065051,1.326046666,-4.993399974,0.65628004,1.256008162,0.277505396,0.107219232,314.3164354,0.034373005,0.970972657,0,0,0,76.94117647,80.78627451,4.553505726,7.166899269,9.501055616,0.300576756,0.561493232,-0.070917494,0.52197489,0.988912411,0.458751575,730.4572435,0.136999438,0.345533593,-1.868392649
178.5579167,27-06-19 13:23,1,12,34.35949235,50.8671,6.4524,20.07,29.44,26,43.5,51.1,20.3,0.326161234,0.114005646,0.114075446,0.041950955,0.35579325,0.370227559,0.087000812,0,0,0,80.21,79.455,1.400237699,1.317600941,-5.253590785,0.575542522,1.248590112,0.276635927,0.106606857,313.2433328,0.034309926,0.227927933,0,0,0,76.35294118,81.0745098,4.558312545,7.280652302,9.704726327,0.300576756,0.560285002,-0.072057451,0.513854268,0.989074154,0.457244243,730.1261752,0.136180603,0.339203733,-1.861467759
178.558206,27-06-19 13:23,1,12,34.40735616,50.8671,6.4524,20.07,29.44,26.2,43.5,51.2,20.4,0.325305925,0.113205847,0.113152296,0.041697916,0.354025517,0.367997175,0.062013218,0,0,0,80.149,79.156,1.39753809,1.325852425,-5.062702281,0.763949841,1.198576796,0.277850275,0.106865151,313.3667424,0.034370744,0.179622157,0,0,0,76.09411765,81.38431373,4.593822127,7.226040081,9.278704287,0.300576756,0.562119447,-0.071375184,0.526971795,1.000652394,0.460662117,730.6382245,0.13702841,0.33668282,-1.860590962
178.5584954,27-06-19 13:24,1,12,34.45533501,50.8671,6.4524,20.07,29.5,26.6,43.4,51.1,20.4,0.324132194,0.112926377,0.112879231,0.041620967,0.354672924,0.367860369,0.013887194,0,0,0,79.9165,79.181,1.40166949,1.325969678,-4.775522964,0.81800101,1.365881129,0.274779006,0.10652438,311.658875,0.034201207,0.666443742,0,0,0,76.17058824,80.71372549,4.657689879,7.327615875,10.14789626,0.300576756,0.560302752,-0.072540964,0.531788629,0.97738961,0.45811523,730.3986212,0.137091177,0.332143853,-1.849462031
178.5587847,27-06-19 13:24,1,12,34.50342845,50.8671,6.4524,20.07,29.5,26.3,43.2,50.7,20.3,0.32554301,0.113230653,0.113189404,0.041817385,0.354187486,0.367695459,0.025479396,0,0,0,79.9915,78.93,1.398346396,1.324776765,-5.270191096,0.686537444,1.36554767,0.274608835,0.106777848,312.7165047,0.034340833,0.734069829,0,0,0,76.13137255,81.06862745,4.571613513,7.263596949,10.14016771,0.300576756,0.560603895,-0.071180642,0.524533511,0.997856756,0.458862304,730.208411,0.136606744,0.344179305,-1.87003589
178.5590741,27-06-19 13:25,1,12,34.55163577,50.8671,6.4524,20.07,29.5,26.2,43.3,50.6,20.4,0.324824266,0.112942316,0.112991963,0.041677501,0.354418973,0.368098269,0.028333337,0,0,0,79.954,78.9925,1.400143039,1.325657927,-5.120962683,0.631320041,1.308513264,0.27555591,0.106843762,313.0015442,0.034268066,1.110844316,0,0,0,76.37843137,80.96078431,4.572221069,7.316068437,9.794026195,0.300576756,0.55821298,-0.074815055,0.520141082,0.990379403,0.455030573,730.2711366,0.131840516,0.346673807,-1.871163083
178.5593634,27-06-19 13:25,1,12,34.5999565,50.8671,6.4524,20.07,29.44,26.1,43.4,50.5,20.5,0.324420738,0.112767926,0.112753036,0.041417056,0.353759952,0.36694466,0.002532201,0,0,0,80.099,79.0285,1.401684055,1.329425771,-5.067254004,0.610294507,1.018848521,0.273952256,0.106197122,311.9275759,0.034101977,0.269480478,0,0,0,75.80392157,80.51568627,4.581473858,7.392262151,10.21993214,0.300576756,0.561293587,-0.071859951,0.530183423,0.983131455,0.45852297,730.5737254,0.137822356,0.349583877,-1.877584332
178.5596528,27-06-19 13:25,1,12,34.64839019,50.8671,6.4524,20.07,29.44,25.7,43.4,50.3,20.5,0.324419906,0.112800531,0.11280008,0.041398922,0.353592604,0.36697989,0.019739344,0,0,0,80.2535,79.1335,1.399199574,1.325569475,-5.135744292,0.679395639,1.182800318,0.275441885,0.107012721,310.9855728,0.034189618,0.30642094,0,0,0,81.45686275,80.52745098,4.247922702,7.249157234,9.708634437,0.300576756,0.56070289,-0.075635556,0.523576928,0.985139472,0.458446606,730.3166661,0.137738321,0.346850646,-1.880213461
178.5599421,27-06-19 13:26,1,12,34.69693614,50.8671,6.4524,20.07,29.37,25.7,43.2,50.6,20.4,0.324289001,0.112712709,0.11273863,0.041029957,0.353465247,0.367326655,0.023444722,0,0,0,80.096,79.019,1.39900452,1.328040866,-5.165080715,0.700466906,1.12997061,0.274821331,0.106681042,311.3436575,0.034133424,0.094212895,0,0,0,81.4627451,80.87058824,4.28018807,7.202802005,9.836491951,0.300576756,0.56179709,-0.070085831,0.524898652,0.983118589,0.459601489,730.4303154,0.138654542,0.337868731,-1.861151801
178.5602315,27-06-19 13:26,1,12,34.74559396,50.8671,6.4524,20.07,29.44,25.8,43.3,51.1,20.5,0.323939915,0.112584203,0.112604488,0.041229832,0.353693836,0.367522684,0.129963994,0,0,0,80.0745,79.0555,1.401388584,1.326630304,-5.12845848,0.740199401,1.278809179,0.262302171,0.10490803,300.3366462,0.033318675,5.437832163,0,0,0,79.16078431,80.15882353,4.448095959,7.272328407,13.57481641,0.300576756,0.568636103,-0.071021009,0.530994054,0.991619766,0.472473631,730.3247086,0.140867121,0.348329447,-1.870858842
178.5605208,27-06-19 13:27,1,12,34.79436298,50.8671,6.4524,20.07,29.5,26.3,43.2,51.4,20.5,0.323442136,0.112367387,0.112386219,0.041024815,0.353989438,0.367960434,0.046561526,0,0,0,80.068,78.951,1.404719295,1.332075451,-5.046858237,0.652495047,1.540076499,0.272731716,0.106142769,310.081433,0.033872407,0.873263084,0,0,0,80.96078431,81.81372549,4.25659368,7.250427374,10.3497394,0.300576756,0.565872725,-0.070075401,0.526751659,0.984566501,0.46414331,730.2771865,0.136246682,0.341494429,-1.863594618
178.5608102,27-06-19 13:27,1,12,34.84324272,50.8671,6.4524,20.07,29.5,26.3,43.1,51,20.4,0.322748417,0.112170086,0.112196969,0.040811189,0.353929209,0.367724476,0.005564878,0,0,0,80.1285,79.0305,1.401420677,1.32987187,-4.905845818,0.902500038,1.113098136,0.273119008,0.105804229,309.4584549,0.033734958,0.250441909,0,0,0,81.05294118,81.90980392,4.306603015,7.154918836,10.17148074,0.300576756,0.565785843,-0.070574762,0.527600622,0.983292413,0.463508966,730.2431387,0.137719857,0.342253942,-1.868291101
178.5610995,27-06-19 13:27,1,12,34.89223274,50.8671,6.4524,20.07,29.56,26.2,43.1,50.7,20.5,0.322802472,0.11209544,0.112049805,0.040833342,0.353542022,0.367215917,0.065280563,0,0,0,80.135,78.8745,1.404006203,1.330324442,-4.992184142,0.608242403,1.228994352,0.274008901,0.106892425,309.205809,0.033416627,0.518001317,0,0,0,81.39803922,81.31568627,4.282428446,7.110422421,9.840050278,0.300576756,0.574503437,-0.069741073,0.546417667,0.987472121,0.473396459,729.9536633,0.140920882,0.342793337,-1.857108803
178.5613889,27-06-19 13:28,1,12,34.94133235,50.8671,6.4524,20.07,29.5,26.2,43.2,50.6,20.5,0.32285973,0.111941031,0.111958155,0.040857995,0.352814104,0.366574357,0.051457273,0,0,0,80.116,78.8655,1.403952842,1.332423119,-5.079810135,0.65697649,1.160525311,0.274597115,0.105404931,309.1718596,0.033827587,0.620682267,0,0,0,81.13529412,81.10392157,4.268601375,7.210099878,9.599803422,0.300576756,0.565033104,-0.072043266,0.529442978,0.987704663,0.463969112,730.3431128,0.137814205,0.340243108,-1.862726402
178.561713,27-06-19 13:28,1,12,34.99645351,50.8671,6.4524,20.07,29.5,26.1,43,50.6,20.4,0.3221918,0.112114564,0.112215197,0.040572101,0.35411688,0.368465979,0.036498706,0,0,0,80.13,79.155,1.403964194,1.330260284,-4.955512177,0.679951984,0.506628989,0.265230908,0.105978791,299.466717,0.03374277,3.657072764,0,0,0,78.62156863,82.66470588,4.457628218,7.089656643,12.38144074,0.300576756,0.56546012,-0.072206146,0.538352199,0.988789862,0.472072929,730.04481,0.145510794,0.345940876,-1.865109667
178.5619907,27-06-19 13:29,1,12,35.04380859,50.8671,6.4524,20.07,29.44,25.9,43.1,50.5,20.5,0.322258113,0.11216859,0.112217085,0.040512999,0.354099438,0.3679343,0.073740037,0,0,0,80.05,79.023,1.4036985,1.328986936,-5.043596105,0.666510284,0.970258587,0.273687249,0.106278571,309.3165405,0.033675275,0.381344549,0,0,0,80.95294118,80.94313725,4.321129868,7.152524022,9.74828253,0.300576756,0.566077678,-0.070785934,0.524592722,0.983653077,0.462831178,730.0112193,0.138694279,0.344066918,-1.868164862
178.5622801,27-06-19 13:29,1,12,35.09324266,50.8671,6.4524,20.07,29.44,25.7,43,50.4,20.5,0.322017492,0.111755028,0.111778551,0.040498433,0.353680084,0.367225135,0.134378174,0,0,0,80.0905,78.93,1.405885233,1.332029318,-5.041291883,0.617072048,0.95787521,0.27400106,0.1064503,308.7833399,0.033615912,0.489063435,0,0,0,80.89019608,81.24117647,4.303884232,7.090375222,9.590598334,0.300576756,0.565762185,-0.071609016,0.534197531,0.989310941,0.462940787,730.0496294,0.13785949,0.342553311,-1.862781514
178.5625694,27-06-19 13:30,1,12,35.14278433,50.8671,6.4524,20.07,29.44,26,43,51.3,20.5,0.321188996,0.111595815,0.111669046,0.040711182,0.35387371,0.36804858,0.132035545,0,0,0,79.9695,78.982,1.405252739,1.329749325,-4.859944834,0.608014509,1.329495026,0.273697096,0.105917899,308.6624371,0.03359816,0.368217291,0,0,0,80.89411765,81.00784314,4.326977005,7.10250421,9.620909603,0.300576756,0.565317504,-0.070851889,0.520340049,0.991529409,0.462128873,730.0398055,0.139352253,0.337687997,-1.855526442
178.5628588,27-06-19 13:30,1,12,35.19243291,50.8671,6.4524,20.07,29.5,26.2,43.1,51.4,20.5,0.322061942,0.11179915,0.11187903,0.040702873,0.353420777,0.367429063,0.099703577,0,0,0,80.0725,78.946,1.404281927,1.329704878,-5.197692724,0.794373355,1.32704043,0.273242055,0.105412807,307.3333356,0.033501554,0.178955851,0,0,0,80.69215686,80.8745098,4.33703774,7.169888654,9.697172259,0.300576756,0.566110112,-0.066884505,0.527548272,0.980885804,0.463415616,729.9258847,0.138587725,0.355067325,-1.887108986
178.5631481,27-06-19 13:30,1,12,35.24218806,50.8671,6.4524,20.07,29.5,26.3,43,51.2,20.5,0.321844973,0.111733104,0.111813756,0.040544003,0.353724819,0.367854612,0.021449595,0,0,0,80.134,79.009,1.40327741,1.331853934,-5.203329112,0.725054909,1.271470424,0.271870408,0.105685725,308.223809,0.033620763,0.753233951,0,0,0,80.50392157,80.62352941,4.343388643,7.260195603,10.05317498,0.300576756,0.567047614,-0.072729024,0.528683193,0.978731859,0.465063828,730.2883297,0.138712707,0.33591435,-1.857769573
178.5634375,27-06-19 13:31,1,12,35.29204908,50.8671,6.4524,20.07,29.56,26.3,42.9,50.9,20.5,0.321213932,0.110594576,0.110692313,0.040343094,0.350719156,0.364541091,0.165305603,0,0,0,80.014,78.332,1.402037111,1.341539495,-5.082694445,0.706062556,1.01999484,0.272527865,0.105023273,308.0420151,0.033590195,0.19971016,0,0,0,80.7,80.61568627,4.28756522,7.193771247,9.789600167,0.300576756,0.564712027,-0.071230831,0.531905649,0.985982482,0.461798526,730.2795499,0.139756289,0.345217424,-1.868638462
178.5637269,27-06-19 13:31,1,12,35.34201554,50.8671,6.4524,20.07,29.5,26.2,42.9,50.7,20.5,0.320312226,0.111579419,0.111567787,0.039975025,0.355112421,0.36888805,0.074176754,0,0,0,80.1875,79.4395,1.40014264,1.325806893,-4.879388012,0.835751586,1.046824282,0.271223053,0.105114615,305.8233945,0.033441576,0.44214359,0,0,0,80.20980392,80.20588235,4.342787091,7.267995343,10.12531236,0.300576756,0.566707626,-0.070497593,0.524694558,0.989207549,0.465784428,730.3115796,0.139509855,0.337920817,-1.854480803
178.5640162,27-06-19 13:32,1,12,35.39208701,50.8671,6.4524,20.07,29.5,26.2,42.9,50.7,20.6,0.320359551,0.111065589,0.111179966,0.040340629,0.353004825,0.366700189,0.182428322,0,0,0,80.109,78.9575,1.403964433,1.331656323,-4.96630164,0.672594877,1.124350002,0.271806753,0.105203265,307.2043273,0.033346952,0.005584832,0,0,0,80.28235294,81.93529412,4.318066024,7.093235341,9.883657916,0.300576756,0.566256926,-0.071750376,0.531699322,0.990339377,0.462653977,729.9609933,0.137047247,0.33538914,-1.85426539
178.5643056,27-06-19 13:32,1,12,35.44226281,50.8671,6.4524,20.07,29.5,25.8,42.9,50.4,20.6,0.319414077,0.110852354,0.110920177,0.040336864,0.353001592,0.367237775,0.040101061,0,0,0,80.0195,78.871,1.405681157,1.331421741,-4.749693921,0.717452655,1.130881385,0.269200125,0.105673802,305.4363577,0.033287604,0.593581208,0,0,0,80.25098039,81.7254902,4.330390395,7.080975243,10.61789976,0.300576756,0.571099783,-0.071654947,0.542764765,0.984533337,0.470556916,730.025197,0.140907101,0.344247795,-1.860989681
178.5645949,27-06-19 13:33,1,12,35.49254251,50.8671,6.4524,20.07,29.44,25.7,42.9,50.3,20.6,0.319346637,0.110909692,0.11101663,0.040244616,0.353486154,0.367540899,0.020667,0,0,0,80.031,79.039,1.406943012,1.332053631,-4.801907705,0.734956185,1.087318378,0.270634504,0.104722854,306.3158695,0.033338358,0.045773861,0,0,0,80.62941176,81.65882353,4.343997238,7.153168468,10.1153889,0.300576756,0.565086233,-0.069558514,0.535179037,0.985595132,0.46153722,729.7897751,0.139624473,0.342752662,-1.862089955
178.5648843,27-06-19 13:33,1,12,35.54292568,50.8671,6.4524,20.07,29.44,25.7,42.9,50.9,20.6,0.319699987,0.11094381,0.11101814,0.039987456,0.353366874,0.367133909,0.038666456,0,0,0,80.037,78.8885,1.40468877,1.333688154,-4.983336531,0.732601174,1.416301073,0.268640679,0.104992412,305.5694085,0.033237109,0.824088594,0,0,0,80.2627451,81.6745098,4.313230765,7.032124884,10.66256108,0.300576756,0.567600854,-0.071088653,0.530492452,0.988009126,0.465097429,730.4469241,0.138161653,0.339936221,-1.859291852
178.5651736,27-06-19 13:33,1,12,35.59341166,50.8671,6.4524,20.07,29.5,26.1,42.8,51.4,20.6,0.319843324,0.111204787,0.11122971,0.040084758,0.353709837,0.367610591,0.076024296,0,0,0,80.117,79.181,1.404016346,1.32953938,-5.100808562,0.726155888,1.127144483,0.270988634,0.105534631,305.7269256,0.033235612,0.322482805,0,0,0,80.59607843,81.42745098,4.351471806,7.09373869,9.878972844,0.300576756,0.569527264,-0.069856056,0.538830072,0.98988813,0.46755907,730.0214206,0.14096743,0.342572459,-1.858746813
178.565463,27-06-19 13:34,1,12,35.64400008,50.8671,6.4524,20.07,29.56,26.3,42.9,51.4,20.6,0.319708342,0.110975686,0.111140099,0.040027516,0.353374235,0.366838545,0.028579955,0,0,0,79.9915,78.9415,1.406588177,1.334956128,-5.133245994,0.744921606,1.505796028,0.270421838,0.104636317,305.8666075,0.033153382,0.100722844,0,0,0,80.44901961,81.71960784,4.35230892,7.28686986,9.988499954,0.300576756,0.56866315,-0.071036657,0.542043917,0.984576498,0.465876001,729.9382241,0.138399196,0.341320916,-1.86053911
178.5657639,27-06-19 13:34,1,12,35.69672001,50.8671,6.4524,20.07,29.56,26.3,42.8,51,20.6,0.319324507,0.111149174,0.111155525,0.040093057,0.354454928,0.368275831,0.182866521,0,0,0,79.8985,78.9545,1.408078123,1.331750672,-5.092502018,0.690114098,0.699680739,0.271416321,0.104954299,306.1077884,0.033266472,0.10693339,0,0,0,80.45294118,80.38431373,4.340884848,7.20409311,9.616069295,0.300576756,0.567924578,-0.069275828,0.536594212,0.984970747,0.465641069,730.3298022,0.137240645,0.345370784,-1.865777255
178.5660417,27-06-19 13:35,1,12,35.74548187,50.8671,6.4524,20.07,29.56,26.2,42.8,50.7,20.6,0.320203754,0.111111918,0.111125937,0.039970644,0.353609092,0.367351943,0.071992251,0,0,0,80.265,78.9705,1.404186406,1.331469933,-5.433998121,0.800712495,1.197900066,0.270435811,0.105656968,306.0289122,0.033203903,0.320881485,0,0,0,80.45490196,81.39019608,4.320563628,6.972068836,9.854902281,0.300576756,0.572505751,-0.073100601,0.537152883,0.995354611,0.47148264,730.2826715,0.141148731,0.341518453,-1.860089693
178.566331,27-06-19 13:35,1,12,35.7963744,50.8671,6.4524,20.07,29.56,26.2,42.8,50.6,20.6,0.31919059,0.11122262,0.111302555,0.039885668,0.354614613,0.367805394,0.053975316,0,0,0,80.188,79.276,1.403454994,1.326597026,-5.197384592,0.672369785,1.162188319,0.269479321,0.105043021,306.1783149,0.032711355,0.059559915,0,0,0,80.55490196,81.24313725,4.319602613,7.129203349,10.08388134,0.300576756,0.576818265,-0.068003285,0.547840454,0.981110401,0.473011779,729.6679601,0.142052609,0.347573617,-1.863007701
178.5666204,27-06-19 13:35,1,12,35.8473672,50.8671,6.4524,20.07,29.5,25.9,42.8,50.5,20.6,0.318962476,0.110500509,0.11051375,0.040033542,0.352663402,0.367298868,0.037139522,0,0,0,80.1535,78.8245,1.405950491,1.334117159,-5.20215617,0.624436836,0.736525636,0.267915525,0.106280728,305.478568,0.033135822,1.218977203,0,0,0,80.03921569,81.77843137,4.323289719,6.990650721,10.49978252,0.300576756,0.576783528,-0.071651843,0.555553384,0.983382646,0.477798436,729.8851927,0.142847783,0.355898262,-1.874875159
178.5669097,27-06-19 13:36,1,12,35.89845987,50.8671,6.4524,20.07,29.44,25.7,42.8,50.3,20.6,0.3186635,0.110704131,0.110813353,0.039983867,0.35377941,0.367545795,0.066618017,0,0,0,80.0255,79.0955,1.404248491,1.3318131,-5.185331692,0.787493745,1.30639469,0.269990817,0.104333348,304.9151891,0.033183921,0.308412508,0,0,0,80.37058824,81.7254902,4.378793181,7.215586317,9.795944723,0.300576756,0.565652206,-0.070329668,0.525234193,0.988533425,0.462439804,729.8558613,0.138042485,0.348435561,-1.871344033
178.5671991,27-06-19 13:36,1,12,35.94965199,50.8671,6.4524,20.07,29.44,25.7,42.8,50.3,20.6,0.318089283,0.110427556,0.110521489,0.039862483,0.353370408,0.367245309,0.053212965,0,0,0,80.1045,79.05,1.406041535,1.336584173,-5.083921613,0.830611404,0.913696908,0.271032774,0.103924327,305.4884935,0.032910483,0.743674586,0,0,0,80.52941176,80.87647059,4.338974693,7.231289836,9.409281494,0.300576756,0.570712358,-0.070764987,0.537072027,0.985431745,0.467583086,730.0976973,0.136970603,0.344261853,-1.863479926
178.5674884,27-06-19 13:37,1,12,36.00094291,50.8671,6.4524,20.07,29.44,26,42.8,51.2,20.6,0.318162065,0.110491326,0.110594751,0.039885646,0.353815046,0.36793406,0.049019306,0,0,0,80.111,79.0705,1.405993338,1.33199933,-5.181990851,0.79726262,0.852805869,0.268899438,0.10433198,304.0104652,0.032999757,0.167760574,0,0,0,79.93921569,81.25490196,4.36774436,7.169913787,10.00054944,0.300576756,0.566576429,-0.071601783,0.533381645,0.991553536,0.462962834,729.6934681,0.140916636,0.342868252,-1.861936841
178.5677778,27-06-19 13:37,1,12,36.0523322,50.8671,6.4524,20.07,29.5,26.2,42.8,51.4,20.6,0.317272116,0.110227926,0.110291656,0.039748556,0.353774696,0.367771608,0.12694311,0,0,0,79.79,78.774,1.410300564,1.336905663,-4.983493491,0.64010307,1.241805495,0.268285888,0.104540028,304.1271897,0.033047937,0.237642156,0,0,0,80.03137255,80.8372549,4.355419869,7.111141194,10.12371265,0.300576756,0.568343904,-0.073233035,0.543181192,0.984716101,0.46619395,730.0135191,0.13942803,0.342255639,-1.863195709
178.5680671,27-06-19 13:38,1,12,36.10381946,50.8671,6.4524,20.07,29.56,26.3,42.8,51.2,20.7,0.317019627,0.110063706,0.11005233,0.03962374,0.352843894,0.366739058,0.118018729,0,0,0,80.0505,78.8575,1.409614103,1.33543902,-4.98166453,0.728769536,1.227056161,0.268974134,0.104100342,303.9199674,0.033110134,0.137511084,0,0,0,79.65882353,81.41568627,4.387554938,7.182934432,9.845126664,0.300576756,0.566448304,-0.071096784,0.530034908,0.98174409,0.464072402,729.769022,0.137357556,0.34020174,-1.855728234
178.5683565,27-06-19 13:38,1,12,36.15540404,50.8671,6.4524,20.07,29.56,26.3,42.7,50.8,20.6,0.317050301,0.109660549,0.109758694,0.039667116,0.352520749,0.365955577,0.037686647,0,0,0,79.99,78.6845,1.407424643,1.34100252,-5.067483096,0.668668739,1.130553921,0.2694091,0.103795594,303.1406195,0.032838993,0.270691709,0,0,0,79.42156863,80.87647059,4.343343489,7.274886693,9.644210018,0.300576756,0.56950061,-0.075069474,0.539875132,0.988044866,0.466587901,730.1013267,0.140893415,0.347293789,-1.867391559
178.5686458,27-06-19 13:38,1,12,36.20708562,50.8671,6.4524,20.07,29.56,26.2,42.7,50.6,20.7,0.316511813,0.109661302,0.109668687,0.039885697,0.352782946,0.366244691,0.017830452,0,0,0,80.1435,78.981,1.404730137,1.336760596,-4.977749223,0.892628561,1.194160124,0.26616292,0.103324254,302.4231584,0.032837468,1.097010351,0,0,0,79.72156863,80.68235294,4.349140414,7.359822675,10.58034486,0.300576756,0.565395683,-0.072017953,0.533272579,0.99153224,0.461177168,729.8945662,0.136479744,0.347652788,-1.871833552
178.5689352,27-06-19 13:39,1,12,36.25886353,50.8671,6.4524,20.07,29.56,26.1,42.6,50.5,20.7,0.31569647,0.109459037,0.109523507,0.039548845,0.352871052,0.367268067,0.016098005,0,0,0,80.1355,78.8695,1.406221115,1.336293332,-4.802498691,0.598007513,1.167077277,0.266832207,0.103808342,302.0257946,0.032779738,0.495903579,0,0,0,79.55882353,80.44509804,4.406422084,7.250775848,10.30683835,0.300576756,0.569350866,-0.076294492,0.528889006,0.988592159,0.467352411,730.2314424,0.138826704,0.341452356,-1.860909156
178.5692245,27-06-19 13:39,1,12,36.31073739,50.8671,6.4524,20.07,29.5,26,42.7,50.4,20.7,0.315275248,0.109358406,0.109493241,0.039003109,0.353234589,0.367209342,0.070313211,0,0,0,80.093,79.043,1.410815372,1.334756206,-4.749171036,0.544124966,1.212358642,0.267857977,0.1038044,301.4928693,0.032673238,0.00633172,0,0,0,79.58823529,81.69019608,4.388320667,6.931117089,9.922489871,0.300576756,0.569633797,-0.072698417,0.53637419,0.983444802,0.467467752,730.0761155,0.140618607,0.345060854,-1.864736275
178.5695139,27-06-19 13:40,1,12,36.36270678,50.8671,6.4524,20.07,29.5,25.7,42.7,50.2,20.7,0.315282909,0.109525778,0.109679876,0.039360014,0.353465149,0.367967228,0.050485815,0,0,0,80.0775,79.0635,1.409284867,1.333605086,-4.828772628,0.751511359,0.74193162,0.264517783,0.103275793,301.05938,0.032630344,0.34057071,0,0,0,79.09803922,81.43529412,4.404906042,7.127386221,10.8892513,0.300576756,0.567580785,-0.069943688,0.531909057,0.987993724,0.463926551,729.8109397,0.138172493,0.344190736,-1.861821159
178.5698032,27-06-19 13:40,1,12,36.41477107,50.8671,6.4524,20.07,29.44,25.7,42.7,50.6,20.7,0.315632589,0.109069029,0.109148565,0.039398384,0.352277019,0.365838538,0.14093447,0,0,0,80.1215,78.6935,1.409736818,1.339332307,-5.014656702,0.896044911,1.328063397,0.265335325,0.103171765,301.9890947,0.032566771,0.466375854,0,0,0,79.44313725,81.68431373,4.35005683,7.067014328,10.5689393,0.300576756,0.569560121,-0.066659729,0.535866378,0.992697717,0.465263277,730.1637253,0.140393023,0.345732048,-1.864005356
178.5700926,27-06-19 13:40,1,12,36.46692986,50.8671,6.4524,20.07,29.5,25.8,42.7,51,20.7,0.31496535,0.108972711,0.109051187,0.039302551,0.352415234,0.36689448,0.011431838,0,0,0,80.274,78.8935,1.408046502,1.339569416,-4.885715204,0.740726549,1.498614818,0.264074287,0.103388072,300.9192199,0.032599587,1.250949535,0,0,0,78.85686275,81.44117647,4.448240544,7.138250705,10.8924593,0.300576756,0.568955437,-0.073399372,0.537064285,0.982740286,0.46590717,730.1165321,0.139536213,0.347897979,-1.868891381
178.5703819,27-06-19 13:41,1,12,36.51918275,50.8671,6.4524,20.07,29.56,26.2,42.7,51.1,20.7,0.314854005,0.108878243,0.108945151,0.039258028,0.352371476,0.366502985,0.116147494,0,0,0,80.13,78.8865,1.408015615,1.340629383,-4.929273822,0.712907213,0.940305417,0.266663999,0.103453431,300.6957711,0.032475191,0.420420233,0,0,0,78.84705882,81.33333333,4.376578481,7.073635607,10.02155327,0.300576756,0.568500847,-0.07051699,0.537297681,0.988162647,0.464336748,729.8736862,0.137597835,0.345083472,-1.865959872
178.5706713,27-06-19 13:41,1,12,36.57152909,50.8671,6.4524,20.07,29.56,26.3,42.6,50.8,20.7,0.314160646,0.108556282,0.108757923,0.039255218,0.351790367,0.366156837,0.134347302,0,0,0,80.017,78.5745,1.410681104,1.345300818,-4.792409178,0.8645607,1.071137493,0.266385565,0.103125746,300.7375243,0.032590912,0.177193587,0,0,0,79.04117647,81.64509804,4.371694139,7.028766902,10.03972864,0.300576756,0.568562441,-0.069210634,0.530128606,0.994357677,0.465255536,730.281325,0.138097476,0.348572005,-1.871955176
178.5709606,27-06-19 13:42,1,12,36.62396859,50.8671,6.4524,20.07,29.56,26.3,42.5,50.5,20.6,0.314128462,0.10855296,0.108685113,0.039362311,0.352064977,0.366631419,0.097454317,0,0,0,80.174,78.679,1.408484301,1.339954842,-4.860973886,0.6933772,1.346257229,0.266305856,0.103659091,299.6859134,0.032299821,0.260398777,0,0,0,78.70784314,80.92745098,4.401037649,7.043766703,9.996012693,0.300576756,0.569336265,-0.068326669,0.541039138,0.987945385,0.464810611,729.5439661,0.139782518,0.345252559,-1.859152739
178.57125,27-06-19 13:42,1,12,36.67650061,50.8671,6.4524,20.07,29.56,26.2,42.7,50.4,20.7,0.314137804,0.108841393,0.108921816,0.039404227,0.352886097,0.367263373,0.021503537,0,0,0,80.0675,78.8435,1.410614681,1.338898493,-4.942750484,0.717009681,1.384827627,0.26528726,0.10266236,300.2944782,0.032409691,0.876336432,0,0,0,79.05882353,81.08039216,4.431868214,7.064761441,10.24394082,0.300576756,0.569834403,-0.073965616,0.543802006,0.990132221,0.466132032,730.273528,0.136986435,0.355806205,-1.883875103
178.5715394,27-06-19 13:43,1,12,36.72912475,50.8671,6.4524,20.07,29.56,25.8,42.6,50.1,20.7,0.313517739,0.109292374,0.109290281,0.039501551,0.354961141,0.368761804,0.069552217,0,0,0,79.9585,79.17,1.412041277,1.335822474,-4.82904352,0.695574958,1.139987182,0.26460094,0.10214973,299.618024,0.032617001,0.245801014,0,0,0,78.72941176,81.60588235,4.405030219,7.165286897,10.38866063,0.300576756,0.568616886,-0.074578532,0.532805771,0.996432728,0.467916721,730.6483328,0.138456846,0.341880556,-1.859413858
